,areaCode,areaName,areaType,date,hospitalCases
533,E40000009,North East and Yorkshire,nhsRegion,2021-02-23,2076
534,E40000009,North East and Yorkshire,nhsRegion,2021-02-22,2118
535,E40000009,North East and Yorkshire,nhsRegion,2021-02-21,2163
536,E40000009,North East and Yorkshire,nhsRegion,2021-02-20,2155
537,E40000009,North East and Yorkshire,nhsRegion,2021-02-19,2197
538,E40000009,North East and Yorkshire,nhsRegion,2021-02-18,2305
539,E40000009,North East and Yorkshire,nhsRegion,2021-02-17,2391
540,E40000009,North East and Yorkshire,nhsRegion,2021-02-16,2420
541,E40000009,North East and Yorkshire,nhsRegion,2021-02-15,2536
542,E40000009,North East and Yorkshire,nhsRegion,2021-02-14,2547
543,E40000009,North East and Yorkshire,nhsRegion,2021-02-13,2589
544,E40000009,North East and Yorkshire,nhsRegion,2021-02-12,2723
545,E40000009,North East and Yorkshire,nhsRegion,2021-02-11,2817
546,E40000009,North East and Yorkshire,nhsRegion,2021-02-10,2847
547,E40000009,North East and Yorkshire,nhsRegion,2021-02-09,2978
548,E40000009,North East and Yorkshire,nhsRegion,2021-02-08,3148
549,E40000009,North East and Yorkshire,nhsRegion,2021-02-07,3057
550,E40000009,North East and Yorkshire,nhsRegion,2021-02-06,3066
551,E40000009,North East and Yorkshire,nhsRegion,2021-02-05,3183
552,E40000009,North East and Yorkshire,nhsRegion,2021-02-04,3255
553,E40000009,North East and Yorkshire,nhsRegion,2021-02-03,3330
554,E40000009,North East and Yorkshire,nhsRegion,2021-02-02,3402
555,E40000009,North East and Yorkshire,nhsRegion,2021-02-01,3496
556,E40000009,North East and Yorkshire,nhsRegion,2021-01-31,3506
557,E40000009,North East and Yorkshire,nhsRegion,2021-01-30,3484
558,E40000009,North East and Yorkshire,nhsRegion,2021-01-29,3521
559,E40000009,North East and Yorkshire,nhsRegion,2021-01-28,3593
560,E40000009,North East and Yorkshire,nhsRegion,2021-01-27,3654
561,E40000009,North East and Yorkshire,nhsRegion,2021-01-26,3841
562,E40000009,North East and Yorkshire,nhsRegion,2021-01-25,3891
563,E40000009,North East and Yorkshire,nhsRegion,2021-01-24,3732
564,E40000009,North East and Yorkshire,nhsRegion,2021-01-23,3732
565,E40000009,North East and Yorkshire,nhsRegion,2021-01-22,3793
566,E40000009,North East and Yorkshire,nhsRegion,2021-01-21,3814
567,E40000009,North East and Yorkshire,nhsRegion,2021-01-20,3818
568,E40000009,North East and Yorkshire,nhsRegion,2021-01-19,3830
569,E40000009,North East and Yorkshire,nhsRegion,2021-01-18,3796
570,E40000009,North East and Yorkshire,nhsRegion,2021-01-17,3604
571,E40000009,North East and Yorkshire,nhsRegion,2021-01-16,3567
572,E40000009,North East and Yorkshire,nhsRegion,2021-01-15,3584
573,E40000009,North East and Yorkshire,nhsRegion,2021-01-14,3455
574,E40000009,North East and Yorkshire,nhsRegion,2021-01-13,3476
575,E40000009,North East and Yorkshire,nhsRegion,2021-01-12,3429
576,E40000009,North East and Yorkshire,nhsRegion,2021-01-11,3392
577,E40000009,North East and Yorkshire,nhsRegion,2021-01-10,3228
578,E40000009,North East and Yorkshire,nhsRegion,2021-01-09,2917
579,E40000009,North East and Yorkshire,nhsRegion,2021-01-08,3217
580,E40000009,North East and Yorkshire,nhsRegion,2021-01-07,2923
581,E40000009,North East and Yorkshire,nhsRegion,2021-01-06,2865
582,E40000009,North East and Yorkshire,nhsRegion,2021-01-05,2860
583,E40000009,North East and Yorkshire,nhsRegion,2021-01-04,2828
584,E40000009,North East and Yorkshire,nhsRegion,2021-01-03,2710
585,E40000009,North East and Yorkshire,nhsRegion,2021-01-02,2624
586,E40000009,North East and Yorkshire,nhsRegion,2021-01-01,2532
587,E40000009,North East and Yorkshire,nhsRegion,2020-12-31,2562
588,E40000009,North East and Yorkshire,nhsRegion,2020-12-30,2573
589,E40000009,North East and Yorkshire,nhsRegion,2020-12-29,2528
590,E40000009,North East and Yorkshire,nhsRegion,2020-12-28,2437
591,E40000009,North East and Yorkshire,nhsRegion,2020-12-27,2328
592,E40000009,North East and Yorkshire,nhsRegion,2020-12-26,2257
593,E40000009,North East and Yorkshire,nhsRegion,2020-12-25,2233
594,E40000009,North East and Yorkshire,nhsRegion,2020-12-24,2359
595,E40000009,North East and Yorkshire,nhsRegion,2020-12-23,2457
596,E40000009,North East and Yorkshire,nhsRegion,2020-12-22,2496
597,E40000009,North East and Yorkshire,nhsRegion,2020-12-21,2530
598,E40000009,North East and Yorkshire,nhsRegion,2020-12-20,2464
599,E40000009,North East and Yorkshire,nhsRegion,2020-12-19,2413
600,E40000009,North East and Yorkshire,nhsRegion,2020-12-18,2396
601,E40000009,North East and Yorkshire,nhsRegion,2020-12-17,2494
602,E40000009,North East and Yorkshire,nhsRegion,2020-12-16,2505
603,E40000009,North East and Yorkshire,nhsRegion,2020-12-15,2482
604,E40000009,North East and Yorkshire,nhsRegion,2020-12-14,2483
605,E40000009,North East and Yorkshire,nhsRegion,2020-12-13,2353
606,E40000009,North East and Yorkshire,nhsRegion,2020-12-12,2309
607,E40000009,North East and Yorkshire,nhsRegion,2020-12-11,2386
608,E40000009,North East and Yorkshire,nhsRegion,2020-12-10,2442
609,E40000009,North East and Yorkshire,nhsRegion,2020-12-09,2526
610,E40000009,North East and Yorkshire,nhsRegion,2020-12-08,2566
611,E40000009,North East and Yorkshire,nhsRegion,2020-12-07,2617
612,E40000009,North East and Yorkshire,nhsRegion,2020-12-06,2545
613,E40000009,North East and Yorkshire,nhsRegion,2020-12-05,2498
614,E40000009,North East and Yorkshire,nhsRegion,2020-12-04,2590
615,E40000009,North East and Yorkshire,nhsRegion,2020-12-03,2551
616,E40000009,North East and Yorkshire,nhsRegion,2020-12-02,2732
617,E40000009,North East and Yorkshire,nhsRegion,2020-12-01,2814
618,E40000009,North East and Yorkshire,nhsRegion,2020-11-30,2876
619,E40000009,North East and Yorkshire,nhsRegion,2020-11-29,2862
620,E40000009,North East and Yorkshire,nhsRegion,2020-11-28,2859
621,E40000009,North East and Yorkshire,nhsRegion,2020-11-27,2932
622,E40000009,North East and Yorkshire,nhsRegion,2020-11-26,3030
623,E40000009,North East and Yorkshire,nhsRegion,2020-11-25,3137
624,E40000009,North East and Yorkshire,nhsRegion,2020-11-24,3245
625,E40000009,North East and Yorkshire,nhsRegion,2020-11-23,3437
626,E40000009,North East and Yorkshire,nhsRegion,2020-11-22,3353
627,E40000009,North East and Yorkshire,nhsRegion,2020-11-21,3270
628,E40000009,North East and Yorkshire,nhsRegion,2020-11-20,3297
629,E40000009,North East and Yorkshire,nhsRegion,2020-11-19,3342
630,E40000009,North East and Yorkshire,nhsRegion,2020-11-18,3417
631,E40000009,North East and Yorkshire,nhsRegion,2020-11-17,3472
632,E40000009,North East and Yorkshire,nhsRegion,2020-11-16,3473
633,E40000009,North East and Yorkshire,nhsRegion,2020-11-15,3327
634,E40000009,North East and Yorkshire,nhsRegion,2020-11-14,3109
635,E40000009,North East and Yorkshire,nhsRegion,2020-11-13,3268
636,E40000009,North East and Yorkshire,nhsRegion,2020-11-12,3228
637,E40000009,North East and Yorkshire,nhsRegion,2020-11-11,3141
638,E40000009,North East and Yorkshire,nhsRegion,2020-11-10,2946
639,E40000009,North East and Yorkshire,nhsRegion,2020-11-09,3057
640,E40000009,North East and Yorkshire,nhsRegion,2020-11-08,2934
641,E40000009,North East and Yorkshire,nhsRegion,2020-11-07,3012
642,E40000009,North East and Yorkshire,nhsRegion,2020-11-06,2798
643,E40000009,North East and Yorkshire,nhsRegion,2020-11-05,2802
644,E40000009,North East and Yorkshire,nhsRegion,2020-11-04,2732
645,E40000009,North East and Yorkshire,nhsRegion,2020-11-03,2721
646,E40000009,North East and Yorkshire,nhsRegion,2020-11-02,2624
647,E40000009,North East and Yorkshire,nhsRegion,2020-11-01,2209
648,E40000009,North East and Yorkshire,nhsRegion,2020-10-31,2482
649,E40000009,North East and Yorkshire,nhsRegion,2020-10-30,2299
650,E40000009,North East and Yorkshire,nhsRegion,2020-10-29,2216
651,E40000009,North East and Yorkshire,nhsRegion,2020-10-28,2204
652,E40000009,North East and Yorkshire,nhsRegion,2020-10-27,2116
653,E40000009,North East and Yorkshire,nhsRegion,2020-10-26,2004
654,E40000009,North East and Yorkshire,nhsRegion,2020-10-25,1851
655,E40000009,North East and Yorkshire,nhsRegion,2020-10-24,1730
656,E40000009,North East and Yorkshire,nhsRegion,2020-10-23,1638
657,E40000009,North East and Yorkshire,nhsRegion,2020-10-22,1574
658,E40000009,North East and Yorkshire,nhsRegion,2020-10-21,1496
659,E40000009,North East and Yorkshire,nhsRegion,2020-10-20,1436
660,E40000009,North East and Yorkshire,nhsRegion,2020-10-19,1362
661,E40000009,North East and Yorkshire,nhsRegion,2020-10-18,1269
662,E40000009,North East and Yorkshire,nhsRegion,2020-10-17,1200
663,E40000009,North East and Yorkshire,nhsRegion,2020-10-16,1169
664,E40000009,North East and Yorkshire,nhsRegion,2020-10-15,1147
665,E40000009,North East and Yorkshire,nhsRegion,2020-10-14,1092
666,E40000009,North East and Yorkshire,nhsRegion,2020-10-13,1054
667,E40000009,North East and Yorkshire,nhsRegion,2020-10-12,1025
668,E40000009,North East and Yorkshire,nhsRegion,2020-10-11,940
669,E40000009,North East and Yorkshire,nhsRegion,2020-10-10,874
670,E40000009,North East and Yorkshire,nhsRegion,2020-10-09,804
671,E40000009,North East and Yorkshire,nhsRegion,2020-10-08,836
672,E40000009,North East and Yorkshire,nhsRegion,2020-10-07,790
673,E40000009,North East and Yorkshire,nhsRegion,2020-10-06,741
674,E40000009,North East and Yorkshire,nhsRegion,2020-10-05,673
675,E40000009,North East and Yorkshire,nhsRegion,2020-10-04,586
676,E40000009,North East and Yorkshire,nhsRegion,2020-10-03,584
677,E40000009,North East and Yorkshire,nhsRegion,2020-10-02,544
678,E40000009,North East and Yorkshire,nhsRegion,2020-10-01,502
679,E40000009,North East and Yorkshire,nhsRegion,2020-09-30,474
680,E40000009,North East and Yorkshire,nhsRegion,2020-09-29,429
681,E40000009,North East and Yorkshire,nhsRegion,2020-09-28,444
682,E40000009,North East and Yorkshire,nhsRegion,2020-09-27,420
683,E40000009,North East and Yorkshire,nhsRegion,2020-09-26,393
684,E40000009,North East and Yorkshire,nhsRegion,2020-09-25,379
685,E40000009,North East and Yorkshire,nhsRegion,2020-09-24,337
686,E40000009,North East and Yorkshire,nhsRegion,2020-09-23,313
687,E40000009,North East and Yorkshire,nhsRegion,2020-09-22,303
688,E40000009,North East and Yorkshire,nhsRegion,2020-09-21,285
689,E40000009,North East and Yorkshire,nhsRegion,2020-09-20,254
690,E40000009,North East and Yorkshire,nhsRegion,2020-09-19,226
691,E40000009,North East and Yorkshire,nhsRegion,2020-09-18,214
692,E40000009,North East and Yorkshire,nhsRegion,2020-09-17,208
693,E40000009,North East and Yorkshire,nhsRegion,2020-09-16,188
694,E40000009,North East and Yorkshire,nhsRegion,2020-09-15,155
695,E40000009,North East and Yorkshire,nhsRegion,2020-09-14,155
696,E40000009,North East and Yorkshire,nhsRegion,2020-09-13,143
697,E40000009,North East and Yorkshire,nhsRegion,2020-09-12,130
698,E40000009,North East and Yorkshire,nhsRegion,2020-09-11,117
699,E40000009,North East and Yorkshire,nhsRegion,2020-09-10,95
700,E40000009,North East and Yorkshire,nhsRegion,2020-09-09,92
701,E40000009,North East and Yorkshire,nhsRegion,2020-09-08,84
702,E40000009,North East and Yorkshire,nhsRegion,2020-09-07,100
703,E40000009,North East and Yorkshire,nhsRegion,2020-09-06,90
704,E40000009,North East and Yorkshire,nhsRegion,2020-09-05,89
705,E40000009,North East and Yorkshire,nhsRegion,2020-09-04,89
706,E40000009,North East and Yorkshire,nhsRegion,2020-09-03,86
707,E40000009,North East and Yorkshire,nhsRegion,2020-09-02,84
708,E40000009,North East and Yorkshire,nhsRegion,2020-09-01,81
709,E40000009,North East and Yorkshire,nhsRegion,2020-08-31,82
710,E40000009,North East and Yorkshire,nhsRegion,2020-08-30,82
711,E40000009,North East and Yorkshire,nhsRegion,2020-08-29,84
712,E40000009,North East and Yorkshire,nhsRegion,2020-08-28,80
713,E40000009,North East and Yorkshire,nhsRegion,2020-08-27,83
714,E40000009,North East and Yorkshire,nhsRegion,2020-08-26,79
715,E40000009,North East and Yorkshire,nhsRegion,2020-08-25,79
716,E40000009,North East and Yorkshire,nhsRegion,2020-08-24,83
717,E40000009,North East and Yorkshire,nhsRegion,2020-08-23,82
718,E40000009,North East and Yorkshire,nhsRegion,2020-08-22,154
719,E40000009,North East and Yorkshire,nhsRegion,2020-08-21,82
720,E40000009,North East and Yorkshire,nhsRegion,2020-08-20,82
721,E40000009,North East and Yorkshire,nhsRegion,2020-08-19,88
722,E40000009,North East and Yorkshire,nhsRegion,2020-08-18,90
723,E40000009,North East and Yorkshire,nhsRegion,2020-08-17,99
724,E40000009,North East and Yorkshire,nhsRegion,2020-08-16,102
725,E40000009,North East and Yorkshire,nhsRegion,2020-08-15,102
726,E40000009,North East and Yorkshire,nhsRegion,2020-08-14,108
727,E40000009,North East and Yorkshire,nhsRegion,2020-08-13,114
728,E40000009,North East and Yorkshire,nhsRegion,2020-08-12,108
729,E40000009,North East and Yorkshire,nhsRegion,2020-08-11,114
730,E40000009,North East and Yorkshire,nhsRegion,2020-08-10,121
731,E40000009,North East and Yorkshire,nhsRegion,2020-08-09,117
732,E40000009,North East and Yorkshire,nhsRegion,2020-08-08,117
733,E40000009,North East and Yorkshire,nhsRegion,2020-08-07,111
734,E40000009,North East and Yorkshire,nhsRegion,2020-08-06,132
735,E40000009,North East and Yorkshire,nhsRegion,2020-08-05,128
736,E40000009,North East and Yorkshire,nhsRegion,2020-08-04,123
737,E40000009,North East and Yorkshire,nhsRegion,2020-08-03,115
738,E40000009,North East and Yorkshire,nhsRegion,2020-08-02,120
739,E40000009,North East and Yorkshire,nhsRegion,2020-08-01,117
740,E40000009,North East and Yorkshire,nhsRegion,2020-07-31,117
741,E40000009,North East and Yorkshire,nhsRegion,2020-07-30,122
742,E40000009,North East and Yorkshire,nhsRegion,2020-07-29,127
743,E40000009,North East and Yorkshire,nhsRegion,2020-07-28,127
744,E40000009,North East and Yorkshire,nhsRegion,2020-07-27,128
745,E40000009,North East and Yorkshire,nhsRegion,2020-07-26,126
746,E40000009,North East and Yorkshire,nhsRegion,2020-07-25,172
747,E40000009,North East and Yorkshire,nhsRegion,2020-07-24,136
748,E40000009,North East and Yorkshire,nhsRegion,2020-07-23,171
749,E40000009,North East and Yorkshire,nhsRegion,2020-07-22,167
750,E40000009,North East and Yorkshire,nhsRegion,2020-07-21,166
751,E40000009,North East and Yorkshire,nhsRegion,2020-07-20,209
752,E40000009,North East and Yorkshire,nhsRegion,2020-07-19,245
753,E40000009,North East and Yorkshire,nhsRegion,2020-07-18,250
754,E40000009,North East and Yorkshire,nhsRegion,2020-07-17,237
755,E40000009,North East and Yorkshire,nhsRegion,2020-07-16,255
756,E40000009,North East and Yorkshire,nhsRegion,2020-07-15,257
757,E40000009,North East and Yorkshire,nhsRegion,2020-07-14,272
758,E40000009,North East and Yorkshire,nhsRegion,2020-07-13,289
759,E40000009,North East and Yorkshire,nhsRegion,2020-07-12,303
760,E40000009,North East and Yorkshire,nhsRegion,2020-07-11,306
761,E40000009,North East and Yorkshire,nhsRegion,2020-07-10,305
762,E40000009,North East and Yorkshire,nhsRegion,2020-07-09,313
763,E40000009,North East and Yorkshire,nhsRegion,2020-07-08,313
764,E40000009,North East and Yorkshire,nhsRegion,2020-07-07,329
765,E40000009,North East and Yorkshire,nhsRegion,2020-07-06,332
766,E40000009,North East and Yorkshire,nhsRegion,2020-07-05,336
767,E40000009,North East and Yorkshire,nhsRegion,2020-07-04,365
768,E40000009,North East and Yorkshire,nhsRegion,2020-07-03,368
769,E40000009,North East and Yorkshire,nhsRegion,2020-07-02,382
770,E40000009,North East and Yorkshire,nhsRegion,2020-07-01,381
771,E40000009,North East and Yorkshire,nhsRegion,2020-06-30,412
772,E40000009,North East and Yorkshire,nhsRegion,2020-06-29,667
773,E40000009,North East and Yorkshire,nhsRegion,2020-06-28,451
774,E40000009,North East and Yorkshire,nhsRegion,2020-06-27,436
775,E40000009,North East and Yorkshire,nhsRegion,2020-06-26,422
776,E40000009,North East and Yorkshire,nhsRegion,2020-06-25,457
777,E40000009,North East and Yorkshire,nhsRegion,2020-06-24,488
778,E40000009,North East and Yorkshire,nhsRegion,2020-06-23,497
779,E40000009,North East and Yorkshire,nhsRegion,2020-06-22,520
780,E40000009,North East and Yorkshire,nhsRegion,2020-06-21,501
781,E40000009,North East and Yorkshire,nhsRegion,2020-06-20,500
782,E40000009,North East and Yorkshire,nhsRegion,2020-06-19,526
783,E40000009,North East and Yorkshire,nhsRegion,2020-06-18,549
784,E40000009,North East and Yorkshire,nhsRegion,2020-06-17,561
785,E40000009,North East and Yorkshire,nhsRegion,2020-06-16,601
786,E40000009,North East and Yorkshire,nhsRegion,2020-06-15,609
787,E40000009,North East and Yorkshire,nhsRegion,2020-06-14,604
788,E40000009,North East and Yorkshire,nhsRegion,2020-06-13,618
789,E40000009,North East and Yorkshire,nhsRegion,2020-06-12,661
790,E40000009,North East and Yorkshire,nhsRegion,2020-06-11,617
791,E40000009,North East and Yorkshire,nhsRegion,2020-06-10,707
792,E40000009,North East and Yorkshire,nhsRegion,2020-06-09,718
793,E40000009,North East and Yorkshire,nhsRegion,2020-06-08,741
794,E40000009,North East and Yorkshire,nhsRegion,2020-06-07,732
795,E40000009,North East and Yorkshire,nhsRegion,2020-06-06,734
796,E40000009,North East and Yorkshire,nhsRegion,2020-06-05,751
797,E40000009,North East and Yorkshire,nhsRegion,2020-06-04,811
798,E40000009,North East and Yorkshire,nhsRegion,2020-06-03,863
799,E40000009,North East and Yorkshire,nhsRegion,2020-06-02,902
800,E40000009,North East and Yorkshire,nhsRegion,2020-06-01,916
801,E40000009,North East and Yorkshire,nhsRegion,2020-05-31,917
802,E40000009,North East and Yorkshire,nhsRegion,2020-05-30,910
803,E40000009,North East and Yorkshire,nhsRegion,2020-05-29,951
804,E40000009,North East and Yorkshire,nhsRegion,2020-05-28,991
805,E40000009,North East and Yorkshire,nhsRegion,2020-05-27,1017
806,E40000009,North East and Yorkshire,nhsRegion,2020-05-26,1064
807,E40000009,North East and Yorkshire,nhsRegion,2020-05-25,1080
808,E40000009,North East and Yorkshire,nhsRegion,2020-05-24,1051
809,E40000009,North East and Yorkshire,nhsRegion,2020-05-23,1057
810,E40000009,North East and Yorkshire,nhsRegion,2020-05-22,1113
811,E40000009,North East and Yorkshire,nhsRegion,2020-05-21,1144
812,E40000009,North East and Yorkshire,nhsRegion,2020-05-20,1229
813,E40000009,North East and Yorkshire,nhsRegion,2020-05-19,1306
814,E40000009,North East and Yorkshire,nhsRegion,2020-05-18,1336
815,E40000009,North East and Yorkshire,nhsRegion,2020-05-17,1327
